customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,network_quality,complaint_text,Churn
PKTLC-B9D1F1,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.6,1757.8,2,Generally happy but the recent bill increase was unexpected.,No
PKTLC-1970FC,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.67,3448.21,1,Call drops every 5 minutes. Signal strength always shows one bar.,No
PKTLC-3952CF,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.57,2892.43,1,Happy with the new fiber package. Speed is much better than before.,No
PKTLC-9A3C84,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.1,862.61,0,Data speed is fine during the day but slows down during peak evening hours.,No
PKTLC-AF3CE1,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.37,3037.89,2,Data speed is fine during the day but slows down during peak evening hours.,No
PKTLC-5E4AAF,Female,0,Yes,Yes,67,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,96.44,6537.06,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-03827B,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.1,55.29,0,Problem not resolved even after visiting the franchise office twice.,Yes
PKTLC-DEC075,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.84,1129.23,2,Decent coverage in my city. Occasional slow speed on weekends.,Yes
PKTLC-E41273,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),97.68,1346.82,2,Happy with the new fiber package. Speed is much better than before.,No
PKTLC-712C62,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.37,1758.83,1,Internet speed is average. Support team could use better training.,No
PKTLC-669D79,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,53.73,3322.81,1,The promised discount was never applied to my account.,No
PKTLC-8A2670,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.98,1168.04,1,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-046359,Female,1,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.1,573.65,0,Generally happy but the recent bill increase was unexpected.,No
PKTLC-F3888B,Female,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,889.3,0,Data speed is like 2G even though I have a 4G SIM. Waste of money.,Yes
PKTLC-FE0A12,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,90.17,1819.37,2,Overall satisfied with the service. No major issues at this point.,No
PKTLC-5AF7FE,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),83.53,3829.82,2,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-312E1E,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.19,3131.44,2,Service quality is acceptable but the billing statement is hard to read.,No
PKTLC-996AB8,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.69,1708.98,2,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-AF511B,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,58.5,2611.62,1,Call drops every 5 minutes. Signal strength always shows one bar.,No
PKTLC-4531FA,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.8,4588.59,2,Repeated disconnections during video calls. Signal is completely useless.,No
PKTLC-211B9B,Male,1,No,No,17,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,47.94,765.88,1,,No
PKTLC-1234A1,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),85.66,623.34,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-864E92,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.14,1777.06,2,Call drops every 5 minutes. Signal strength always shows one bar.,Yes
PKTLC-A31295,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,247.42,0,"Connectivity issues ongoing since last week, no resolution from support.",Yes
PKTLC-EAAF0C,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.16,189.16,0,Auto-renewal charged me even after I submitted a cancellation request.,No
PKTLC-12653D,Male,1,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),57.19,2440.37,1,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-5AABCC,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,87.82,6199.52,2,I was charged twice for the same bundle this month. Please investigate.,No
PKTLC-036D8D,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.88,1132.92,0,Problem not resolved even after visiting the franchise office twice.,No
PKTLC-6D68F0,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.72,1963.75,1,Decent coverage in my city. Occasional slow speed on weekends.,No
PKTLC-BBF029,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,204.78,0,,No
PKTLC-1BDB94,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,288.45,0,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-C379BF,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),89.5,98.59,2,Support team gave me incorrect information on multiple occasions.,No
PKTLC-AAF496,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,87.45,1548.19,2,No complaints at the moment. Service is working as expected.,No
PKTLC-2C7A5A,Male,0,Yes,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.18,2387.45,1,Service quality is acceptable but the billing statement is hard to read.,No
PKTLC-1F5D3A,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,93.29,868.28,2,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-02CDD4,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1107.07,0,Network is okay but billing process is confusing and lacks transparency.,No
PKTLC-3DCD79,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.6,60.67,1,Monthly charges keep increasing every few months without any notice.,Yes
PKTLC-C69E98,Male,0,No,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),48.92,1032.41,1,Complaint ticket was closed without resolving the actual underlying issue.,No
PKTLC-4BC949,Female,0,No,Yes,52,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,71.86,3591.81,2,"4G speed is extremely slow, barely loading pages. Very frustrated.",No
PKTLC-83C068,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,81.57,2561.83,2,"Network signal is very weak in my area, calls drop every few minutes.",No
PKTLC-99D525,Male,0,Yes,No,64,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,43.53,2581.24,1,Data rollover feature is very useful. Good value overall.,No
PKTLC-C7F999,Female,1,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,58.81,418.45,1,Was charged for a premium pack I never subscribed to.,Yes
PKTLC-B068F3,Female,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1109.22,0,Agent could not understand my issue and ended up disconnecting the call.,Yes
PKTLC-109488,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,101.64,6459.48,2,Overall satisfied with the service. No major issues at this point.,No
PKTLC-EDF687,Male,1,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.86,1285.53,0,Monthly charges keep increasing every few months without any notice.,No
PKTLC-05786B,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,65.59,2202.25,1,Network is decent in my area. No major complaints so far.,No
PKTLC-8D178F,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,57.41,54.18,1,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-727704,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.51,736.6,1,Internet speed is average. Support team could use better training.,Yes
PKTLC-9C6E28,Male,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,50.31,3258.57,1,,No
PKTLC-5375D3,Male,1,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,65.33,188.36,1,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-ED8CF3,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),48.91,628.65,1,Technician visit was scheduled but no one showed up on the appointment day.,No
PKTLC-F6C947,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,82.29,3007.16,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-33EB13,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,603.33,2,No complaints at the moment. Service is working as expected.,No
PKTLC-7D75C8,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,81.27,4268.86,2,Support team was helpful and resolved my issue quickly.,No
PKTLC-35A809,Male,1,Yes,Yes,58,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),82.67,4752.14,2,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-E4AC04,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.59,3330.18,1,Service quality is acceptable but the billing statement is hard to read.,No
PKTLC-A6EB10,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.41,4595.12,1,Data speed is fine during the day but slows down during peak evening hours.,No
PKTLC-85EA8B,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1074.96,0,No complaints at the moment. Service is working as expected.,No
PKTLC-E9ECC9,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),83.81,2247.65,2,Overall satisfied with the service. No major issues at this point.,No
PKTLC-644F53,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,71.03,1680.05,1,Network quality is consistently good. No call drops in my area.,No
PKTLC-DB16D0,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.66,948.67,2,Auto-renewal charged me even after I submitted a cancellation request.,Yes
PKTLC-DF868B,Male,1,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.03,3000.26,1,"Called helpline four times today, each time told to call back later.",No
PKTLC-DC899F,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,58.99,368.45,1,Bundle value is good. Happy with the current plan I am on.,Yes
PKTLC-1E29B7,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1090.04,0,"Speed is okay, could be better but manageable for daily use.",No
PKTLC-71C8E9,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,102.49,2697.5,2,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-83AAFC,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),73.67,4680.76,2,"Speed is okay, could be better but manageable for daily use.",No
PKTLC-23E915,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.47,424.25,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-4288CF,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.23,2506.45,2,Support resolved my query within a reasonable amount of time.,No
PKTLC-39C8FF,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.51,701.63,1,I was charged twice for the same bundle this month. Please investigate.,Yes
PKTLC-126A65,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,285.8,0,"4G speed is extremely slow, barely loading pages. Very frustrated.",Yes
PKTLC-99019D,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,183.25,0,Complaint ticket was closed without resolving the actual underlying issue.,No
PKTLC-8948C6,Male,0,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),66.72,2734.75,1,,No
PKTLC-D7DEAF,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),58.84,438.25,1,Support resolved my query within a reasonable amount of time.,No
PKTLC-03021C,Male,0,Yes,Yes,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),41.18,1342.8,1,No callback received after submitting the complaint through the app.,Yes
PKTLC-C5EA19,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.39,3998.82,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-00F09A,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.5,322.7,2,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-411024,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,1259.87,0,I was charged twice for the same bundle this month. Please investigate.,Yes
PKTLC-3FFFDC,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.72,512.1,1,Customer support wait time was more than 45 minutes. Very frustrating.,Yes
PKTLC-B7D57E,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.65,535.59,0,Speed is decent but customer support response time needs improvement.,No
PKTLC-A2191B,Male,1,Yes,No,31,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,56.71,1770.82,1,Issue was escalated but no follow-up received from the team at all.,Yes
PKTLC-25D9EC,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,85.02,1912.2,2,Issue was escalated but no follow-up received from the team at all.,Yes
PKTLC-5D7CD7,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,55.09,2029.74,1,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-06E104,Female,1,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,117.18,0,Reasonable price for the data allowance provided. Mostly satisfied.,No
PKTLC-34BFA7,Male,1,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,51.11,579.54,1,Service quality is acceptable but the billing statement is hard to read.,No
PKTLC-1B4841,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.97,1670.71,0,Monthly charges keep increasing every few months without any notice.,No
PKTLC-24CC4B,Male,0,No,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,79.08,3699.28,1,Overall satisfied with the service. No major issues at this point.,No
PKTLC-CA3743,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),63.02,4717.23,1,Data speed is fine during the day but slows down during peak evening hours.,No
PKTLC-35823C,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,59.86,681.03,1,Balance deducted automatically without activating any service.,Yes
PKTLC-534656,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.58,301.75,0,Response from live chat is automated and completely unhelpful.,Yes
